Genotype,Trait,Year,Location,Rep,Population,Phenotype,Heritability_Source
GEN_055,stem_blight_resistance,2022,Charleston_SC,2,North,7.939274298812466,Brar et al. 2020
GEN_056,stem_blight_resistance,2022,Charleston_SC,2,South,1.0,Brar et al. 2020
GEN_057,stem_blight_resistance,2022,Charleston_SC,2,South,5.076460124286106,Brar et al. 2020
GEN_058,stem_blight_resistance,2022,Charleston_SC,2,North,2.899448576176756,Brar et al. 2020
GEN_059,stem_blight_resistance,2022,Charleston_SC,2,South,6.483875390042348,Brar et al. 2020
GEN_060,stem_blight_resistance,2022,Charleston_SC,2,North,7.327768220665897,Brar et al. 2020
GEN_061,stem_blight_resistance,2022,Charleston_SC,2,North,4.497289626466382,Brar et al. 2020
GEN_062,stem_blight_resistance,2022,Charleston_SC,2,South,8.507111958133343,Brar et al. 2020
GEN_063,stem_blight_resistance,2022,Charleston_SC,2,South,4.111966582072917,Brar et al. 2020
GEN_064,stem_blight_resistance,2022,Charleston_SC,2,North,5.273027831442321,Brar et al. 2020
GEN_065,stem_blight_resistance,2022,Charleston_SC,2,North,5.805800265085278,Brar et al. 2020
GEN_066,stem_blight_resistance,2022,Charleston_SC,2,North,5.111119527872901,Brar et al. 2020
GEN_067,stem_blight_resistance,2022,Charleston_SC,2,North,2.9865800567883247,Brar et al. 2020
GEN_068,stem_blight_resistance,2022,Charleston_SC,2,North,5.905614260711815,Brar et al. 2020
GEN_069,stem_blight_resistance,2022,Charleston_SC,2,South,2.9773527452558914,Brar et al. 2020
GEN_070,stem_blight_resistance,2022,Charleston_SC,2,North,5.671897154743643,Brar et al. 2020
GEN_071,stem_blight_resistance,2022,Charleston_SC,2,North,6.141308600649804,Brar et al. 2020
GEN_072,stem_blight_resistance,2022,Charleston_SC,2,North,2.9474301755632237,Brar et al. 2020
GEN_073,stem_blight_resistance,2022,Charleston_SC,2,North,4.013771563819704,Brar et al. 2020
GEN_074,stem_blight_resistance,2022,Charleston_SC,2,North,6.056563197398678,Brar et al. 2020
GEN_075,stem_blight_resistance,2022,Charleston_SC,2,North,2.873741763108103,Brar et al. 2020
GEN_076,stem_blight_resistance,2022,Charleston_SC,2,North,3.604580683866538,Brar et al. 2020
GEN_077,stem_blight_resistance,2022,Charleston_SC,2,South,5.233332035560805,Brar et al. 2020
GEN_078,stem_blight_resistance,2022,Charleston_SC,2,South,8.008857173772778,Brar et al. 2020
GEN_079,stem_blight_resistance,2022,Charleston_SC,2,North,4.739704675558203,Brar et al. 2020
GEN_080,stem_blight_resistance,2022,Charleston_SC,2,South,2.7725385140081262,Brar et al. 2020
GEN_081,stem_blight_resistance,2022,Charleston_SC,2,South,2.363554072751234,Brar et al. 2020
GEN_082,stem_blight_resistance,2022,Charleston_SC,2,North,2.252457057672176,Brar et al. 2020
GEN_083,stem_blight_resistance,2022,Charleston_SC,2,North,9.0,Brar et al. 2020
GEN_084,stem_blight_resistance,2022,Charleston_SC,2,North,4.039568815109119,Brar et al. 2020
GEN_085,stem_blight_resistance,2022,Charleston_SC,2,South,4.026149100596303,Brar et al. 2020
GEN_086,stem_blight_resistance,2022,Charleston_SC,2,South,1.0,Brar et al. 2020
GEN_087,stem_blight_resistance,2022,Charleston_SC,2,North,5.725992063050281,Brar et al. 2020
GEN_088,stem_blight_resistance,2022,Charleston_SC,2,South,6.331642078350007,Brar et al. 2020
GEN_089,stem_blight_resistance,2022,Charleston_SC,2,North,2.480327062151569,Brar et al. 2020
GEN_090,stem_blight_resistance,2022,Charleston_SC,2,South,4.590085391141928,Brar et al. 2020
GEN_091,stem_blight_resistance,2022,Charleston_SC,2,South,8.022667822331847,Brar et al. 2020
GEN_092,stem_blight_resistance,2022,Charleston_SC,2,South,4.691366988056232,Brar et al. 2020
GEN_093,stem_blight_resistance,2022,Charleston_SC,2,South,4.217434661648033,Brar et al. 2020
GEN_094,stem_blight_resistance,2022,Charleston_SC,2,North,5.030331488339635,Brar et al. 2020
GEN_095,stem_blight_resistance,2022,Charleston_SC,2,North,4.542143048167339,Brar et al. 2020
GEN_096,stem_blight_resistance,2022,Charleston_SC,2,North,5.5604022305438745,Brar et al. 2020
GEN_097,stem_blight_resistance,2022,Charleston_SC,2,South,1.0,Brar et al. 2020
GEN_098,stem_blight_resistance,2022,Charleston_SC,2,South,4.087470560348218,Brar et al. 2020
GEN_099,stem_blight_resistance,2022,Charleston_SC,2,North,9.0,Brar et al. 2020
GEN_100,stem_blight_resistance,2022,Charleston_SC,2,North,6.273901063845811,Brar et al. 2020
GEN_001,stem_blight_resistance,2022,Charleston_SC,3,North,4.694813025200855,Brar et al. 2020
GEN_002,stem_blight_resistance,2022,Charleston_SC,3,North,5.1029994480035725,Brar et al. 2020
GEN_003,stem_blight_resistance,2022,Charleston_SC,3,South,4.8691211868183615,Brar et al. 2020
GEN_004,stem_blight_resistance,2022,Charleston_SC,3,South,3.0398175466165305,Brar et al. 2020
GEN_005,stem_blight_resistance,2022,Charleston_SC,3,South,3.1590722237789173,Brar et al. 2020
GEN_006,stem_blight_resistance,2022,Charleston_SC,3,North,7.866425954374451,Brar et al. 2020
GEN_007,stem_blight_resistance,2022,Charleston_SC,3,North,4.840294717180063,Brar et al. 2020
GEN_008,stem_blight_resistance,2022,Charleston_SC,3,South,8.057706530297233,Brar et al. 2020
GEN_009,stem_blight_resistance,2022,Charleston_SC,3,South,6.134640549885337,Brar et al. 2020
GEN_010,stem_blight_resistance,2022,Charleston_SC,3,South,4.189457875229234,Brar et al. 2020
GEN_011,stem_blight_resistance,2022,Charleston_SC,3,South,6.613566763767688,Brar et al. 2020
GEN_012,stem_blight_resistance,2022,Charleston_SC,3,North,9.0,Brar et al. 2020
GEN_013,stem_blight_resistance,2022,Charleston_SC,3,South,3.1613110544323266,Brar et al. 2020
GEN_014,stem_blight_resistance,2022,Charleston_SC,3,North,5.95333691413633,Brar et al. 2020
GEN_015,stem_blight_resistance,2022,Charleston_SC,3,South,2.8305623075853603,Brar et al. 2020
GEN_016,stem_blight_resistance,2022,Charleston_SC,3,North,4.848774727082392,Brar et al. 2020
GEN_017,stem_blight_resistance,2022,Charleston_SC,3,North,5.813603976877688,Brar et al. 2020
GEN_018,stem_blight_resistance,2022,Charleston_SC,3,South,4.1043085302097975,Brar et al. 2020
GEN_019,stem_blight_resistance,2022,Charleston_SC,3,North,6.131186592630998,Brar et al. 2020
GEN_020,stem_blight_resistance,2022,Charleston_SC,3,North,6.982462572138342,Brar et al. 2020
GEN_021,stem_blight_resistance,2022,Charleston_SC,3,North,7.489070122937193,Brar et al. 2020
GEN_022,stem_blight_resistance,2022,Charleston_SC,3,South,8.191133669449346,Brar et al. 2020
GEN_023,stem_blight_resistance,2022,Charleston_SC,3,North,3.121864268135691,Brar et al. 2020
GEN_024,stem_blight_resistance,2022,Charleston_SC,3,South,3.585817523896644,Brar et al. 2020
GEN_025,stem_blight_resistance,2022,Charleston_SC,3,North,4.568184901728621,Brar et al. 2020
GEN_026,stem_blight_resistance,2022,Charleston_SC,3,South,5.7618258529958695,Brar et al. 2020
GEN_027,stem_blight_resistance,2022,Charleston_SC,3,North,6.232011803352684,Brar et al. 2020
GEN_028,stem_blight_resistance,2022,Charleston_SC,3,North,7.451893129474287,Brar et al. 2020
GEN_029,stem_blight_resistance,2022,Charleston_SC,3,North,4.562120206612674,Brar et al. 2020
GEN_030,stem_blight_resistance,2022,Charleston_SC,3,South,1.0,Brar et al. 2020
GEN_031,stem_blight_resistance,2022,Charleston_SC,3,North,2.6184143115022964,Brar et al. 2020
GEN_032,stem_blight_resistance,2022,Charleston_SC,3,North,9.0,Brar et al. 2020
GEN_033,stem_blight_resistance,2022,Charleston_SC,3,South,5.2353520058458125,Brar et al. 2020
GEN_034,stem_blight_resistance,2022,Charleston_SC,3,North,5.173548412132184,Brar et al. 2020
GEN_035,stem_blight_resistance,2022,Charleston_SC,3,South,7.425845517131814,Brar et al. 2020
GEN_036,stem_blight_resistance,2022,Charleston_SC,3,North,3.28024488311232,Brar et al. 2020
GEN_037,stem_blight_resistance,2022,Charleston_SC,3,North,5.56367248512968,Brar et al. 2020
GEN_038,stem_blight_resistance,2022,Charleston_SC,3,South,6.240516604333942,Brar et al. 2020
GEN_039,stem_blight_resistance,2022,Charleston_SC,3,North,3.4695794979640002,Brar et al. 2020
GEN_040,stem_blight_resistance,2022,Charleston_SC,3,North,1.8856690636906643,Brar et al. 2020
GEN_041,stem_blight_resistance,2022,Charleston_SC,3,North,8.256019859581263,Brar et al. 2020
GEN_042,stem_blight_resistance,2022,Charleston_SC,3,South,5.803475970906839,Brar et al. 2020
GEN_043,stem_blight_resistance,2022,Charleston_SC,3,North,6.1329584239038315,Brar et al. 2020
GEN_044,stem_blight_resistance,2022,Charleston_SC,3,North,4.371688866425179,Brar et al. 2020
GEN_045,stem_blight_resistance,2022,Charleston_SC,3,North,2.9359014156688312,Brar et al. 2020
GEN_046,stem_blight_resistance,2022,Charleston_SC,3,North,6.399230730592886,Brar et al. 2020
GEN_047,stem_blight_resistance,2022,Charleston_SC,3,South,3.339115839375377,Brar et al. 2020
GEN_048,stem_blight_resistance,2022,Charleston_SC,3,North,6.491877923259141,Brar et al. 2020
GEN_049,stem_blight_resistance,2022,Charleston_SC,3,North,3.615036694612345,Brar et al. 2020
GEN_050,stem_blight_resistance,2022,Charleston_SC,3,South,1.0,Brar et al. 2020
GEN_051,stem_blight_resistance,2022,Charleston_SC,3,South,5.145603736514391,Brar et al. 2020
GEN_052,stem_blight_resistance,2022,Charleston_SC,3,North,1.0,Brar et al. 2020
GEN_053,stem_blight_resistance,2022,Charleston_SC,3,South,8.190277763128543,Brar et al. 2020
GEN_054,stem_blight_resistance,2022,Charleston_SC,3,North,6.176168457567188,Brar et al. 2020
GEN_055,stem_blight_resistance,2022,Charleston_SC,3,North,3.4540896152683374,Brar et al. 2020
GEN_056,stem_blight_resistance,2022,Charleston_SC,3,South,3.2692643949940274,Brar et al. 2020
GEN_057,stem_blight_resistance,2022,Charleston_SC,3,South,1.402879510473436,Brar et al. 2020
GEN_058,stem_blight_resistance,2022,Charleston_SC,3,North,4.881229452184896,Brar et al. 2020
GEN_059,stem_blight_resistance,2022,Charleston_SC,3,South,7.712305836455185,Brar et al. 2020
GEN_060,stem_blight_resistance,2022,Charleston_SC,3,North,4.667682492291259,Brar et al. 2020
GEN_061,stem_blight_resistance,2022,Charleston_SC,3,North,8.196497689730752,Brar et al. 2020
GEN_062,stem_blight_resistance,2022,Charleston_SC,3,South,6.964312073093041,Brar et al. 2020
GEN_063,stem_blight_resistance,2022,Charleston_SC,3,South,4.024694821843857,Brar et al. 2020
GEN_064,stem_blight_resistance,2022,Charleston_SC,3,North,3.2180131153114915,Brar et al. 2020
GEN_065,stem_blight_resistance,2022,Charleston_SC,3,North,7.878642543216884,Brar et al. 2020
GEN_066,stem_blight_resistance,2022,Charleston_SC,3,North,4.11199978225058,Brar et al. 2020
GEN_067,stem_blight_resistance,2022,Charleston_SC,3,North,4.530059761176548,Brar et al. 2020
GEN_068,stem_blight_resistance,2022,Charleston_SC,3,North,4.40753004180312,Brar et al. 2020
GEN_069,stem_blight_resistance,2022,Charleston_SC,3,South,1.0,Brar et al. 2020
GEN_070,stem_blight_resistance,2022,Charleston_SC,3,North,9.0,Brar et al. 2020
GEN_071,stem_blight_resistance,2022,Charleston_SC,3,North,7.221387079241113,Brar et al. 2020
GEN_072,stem_blight_resistance,2022,Charleston_SC,3,North,3.5600728621632416,Brar et al. 2020
GEN_073,stem_blight_resistance,2022,Charleston_SC,3,North,4.108961362622025,Brar et al. 2020
GEN_074,stem_blight_resistance,2022,Charleston_SC,3,North,9.0,Brar et al. 2020
GEN_075,stem_blight_resistance,2022,Charleston_SC,3,North,4.858826645172549,Brar et al. 2020
GEN_076,stem_blight_resistance,2022,Charleston_SC,3,North,7.9154863898643875,Brar et al. 2020
GEN_077,stem_blight_resistance,2022,Charleston_SC,3,South,6.30409253035874,Brar et al. 2020
GEN_078,stem_blight_resistance,2022,Charleston_SC,3,South,5.86579146519339,Brar et al. 2020
GEN_079,stem_blight_resistance,2022,Charleston_SC,3,North,6.870458341239024,Brar et al. 2020
GEN_080,stem_blight_resistance,2022,Charleston_SC,3,South,5.386733737336319,Brar et al. 2020
GEN_081,stem_blight_resistance,2022,Charleston_SC,3,South,2.212906680306072,Brar et al. 2020
GEN_082,stem_blight_resistance,2022,Charleston_SC,3,North,7.455567634206014,Brar et al. 2020
GEN_083,stem_blight_resistance,2022,Charleston_SC,3,North,6.512377903245408,Brar et al. 2020
GEN_084,stem_blight_resistance,2022,Charleston_SC,3,North,6.478860387647584,Brar et al. 2020
GEN_085,stem_blight_resistance,2022,Charleston_SC,3,South,9.0,Brar et al. 2020
GEN_086,stem_blight_resistance,2022,Charleston_SC,3,South,5.249260688187583,Brar et al. 2020
GEN_087,stem_blight_resistance,2022,Charleston_SC,3,North,8.280326292958469,Brar et al. 2020
GEN_088,stem_blight_resistance,2022,Charleston_SC,3,South,6.53392628147163,Brar et al. 2020
GEN_089,stem_blight_resistance,2022,Charleston_SC,3,North,7.016543582364926,Brar et al. 2020
GEN_090,stem_blight_resistance,2022,Charleston_SC,3,South,2.466958590389023,Brar et al. 2020
GEN_091,stem_blight_resistance,2022,Charleston_SC,3,South,5.162652434255033,Brar et al. 2020
GEN_092,stem_blight_resistance,2022,Charleston_SC,3,South,6.937179947468158,Brar et al. 2020
GEN_093,stem_blight_resistance,2022,Charleston_SC,3,South,2.0409395510088864,Brar et al. 2020
GEN_094,stem_blight_resistance,2022,Charleston_SC,3,North,4.929441310605947,Brar et al. 2020
GEN_095,stem_blight_resistance,2022,Charleston_SC,3,North,5.426587168470521,Brar et al. 2020
GEN_096,stem_blight_resistance,2022,Charleston_SC,3,North,8.929135608128433,Brar et al. 2020
GEN_097,stem_blight_resistance,2022,Charleston_SC,3,South,1.0,Brar et al. 2020
GEN_098,stem_blight_resistance,2022,Charleston_SC,3,South,4.106053020611342,Brar et al. 2020
GEN_099,stem_blight_resistance,2022,Charleston_SC,3,North,6.388223838476096,Brar et al. 2020
GEN_100,stem_blight_resistance,2022,Charleston_SC,3,North,9.0,Brar et al. 2020
GEN_001,stem_blight_resistance,2023,Auburn_AL,1,North,7.841963176516925,Brar et al. 2020
GEN_002,stem_blight_resistance,2023,Auburn_AL,1,North,6.043799748137249,Brar et al. 2020
GEN_003,stem_blight_resistance,2023,Auburn_AL,1,South,6.772943655319778,Brar et al. 2020
GEN_004,stem_blight_resistance,2023,Auburn_AL,1,South,3.066077831161238,Brar et al. 2020
GEN_005,stem_blight_resistance,2023,Auburn_AL,1,South,4.270096873543427,Brar et al. 2020
GEN_006,stem_blight_resistance,2023,Auburn_AL,1,North,2.391458053902811,Brar et al. 2020
GEN_007,stem_blight_resistance,2023,Auburn_AL,1,North,6.5546580423735445,Brar et al. 2020
GEN_008,stem_blight_resistance,2023,Auburn_AL,1,South,9.0,Brar et al. 2020
GEN_009,stem_blight_resistance,2023,Auburn_AL,1,South,4.341669790380486,Brar et al. 2020
GEN_010,stem_blight_resistance,2023,Auburn_AL,1,South,2.705807293761885,Brar et al. 2020
GEN_011,stem_blight_resistance,2023,Auburn_AL,1,South,8.305219678438565,Brar et al. 2020
GEN_012,stem_blight_resistance,2023,Auburn_AL,1,North,3.63156244744032,Brar et al. 2020
GEN_013,stem_blight_resistance,2023,Auburn_AL,1,South,5.370343205643693,Brar et al. 2020
GEN_014,stem_blight_resistance,2023,Auburn_AL,1,North,7.064412800991767,Brar et al. 2020
GEN_015,stem_blight_resistance,2023,Auburn_AL,1,South,4.113012240660811,Brar et al. 2020
GEN_016,stem_blight_resistance,2023,Auburn_AL,1,North,3.5681222020147554,Brar et al. 2020
GEN_017,stem_blight_resistance,2023,Auburn_AL,1,North,2.942375167238397,Brar et al. 2020
GEN_018,stem_blight_resistance,2023,Auburn_AL,1,South,6.152066977971106,Brar et al. 2020
GEN_019,stem_blight_resistance,2023,Auburn_AL,1,North,7.373785060657174,Brar et al. 2020
GEN_020,stem_blight_resistance,2023,Auburn_AL,1,North,3.3550335718266924,Brar et al. 2020
GEN_021,stem_blight_resistance,2023,Auburn_AL,1,North,8.193933605209704,Brar et al. 2020
GEN_022,stem_blight_resistance,2023,Auburn_AL,1,South,4.721943708161035,Brar et al. 2020
GEN_023,stem_blight_resistance,2023,Auburn_AL,1,North,4.948578929957028,Brar et al. 2020
GEN_024,stem_blight_resistance,2023,Auburn_AL,1,South,5.23525374908921,Brar et al. 2020
GEN_025,stem_blight_resistance,2023,Auburn_AL,1,North,9.0,Brar et al. 2020
GEN_026,stem_blight_resistance,2023,Auburn_AL,1,South,1.0,Brar et al. 2020
GEN_027,stem_blight_resistance,2023,Auburn_AL,1,North,5.68953278472595,Brar et al. 2020
GEN_028,stem_blight_resistance,2023,Auburn_AL,1,North,8.646917375854994,Brar et al. 2020
GEN_029,stem_blight_resistance,2023,Auburn_AL,1,North,1.220152460649822,Brar et al. 2020
GEN_030,stem_blight_resistance,2023,Auburn_AL,1,South,1.0,Brar et al. 2020
GEN_031,stem_blight_resistance,2023,Auburn_AL,1,North,4.852561501313369,Brar et al. 2020
GEN_032,stem_blight_resistance,2023,Auburn_AL,1,North,7.923302160133116,Brar et al. 2020
GEN_033,stem_blight_resistance,2023,Auburn_AL,1,South,3.2002089728071947,Brar et al. 2020
GEN_034,stem_blight_resistance,2023,Auburn_AL,1,North,6.231816501889184,Brar et al. 2020
GEN_035,stem_blight_resistance,2023,Auburn_AL,1,South,1.4732371517171963,Brar et al. 2020
GEN_036,stem_blight_resistance,2023,Auburn_AL,1,North,1.0,Brar et al. 2020
GEN_037,stem_blight_resistance,2023,Auburn_AL,1,North,7.1263866626978,Brar et al. 2020
GEN_038,stem_blight_resistance,2023,Auburn_AL,1,South,3.4795231581916592,Brar et al. 2020
GEN_039,stem_blight_resistance,2023,Auburn_AL,1,North,7.423223422442077,Brar et al. 2020
GEN_040,stem_blight_resistance,2023,Auburn_AL,1,North,6.734304029083327,Brar et al. 2020
GEN_041,stem_blight_resistance,2023,Auburn_AL,1,North,6.6220098163137395,Brar et al. 2020
GEN_042,stem_blight_resistance,2023,Auburn_AL,1,South,3.9506202741622882,Brar et al. 2020
GEN_043,stem_blight_resistance,2023,Auburn_AL,1,North,5.275615999688775,Brar et al. 2020
GEN_044,stem_blight_resistance,2023,Auburn_AL,1,North,7.860040487022473,Brar et al. 2020
GEN_045,stem_blight_resistance,2023,Auburn_AL,1,North,1.0,Brar et al. 2020
GEN_046,stem_blight_resistance,2023,Auburn_AL,1,North,3.7174481614959127,Brar et al. 2020
GEN_047,stem_blight_resistance,2023,Auburn_AL,1,South,3.4177308178599706,Brar et al. 2020
GEN_048,stem_blight_resistance,2023,Auburn_AL,1,North,4.110933619825664,Brar et al. 2020
GEN_049,stem_blight_resistance,2023,Auburn_AL,1,North,5.449227483184217,Brar et al. 2020
GEN_050,stem_blight_resistance,2023,Auburn_AL,1,South,1.5545430462671426,Brar et al. 2020
GEN_051,stem_blight_resistance,2023,Auburn_AL,1,South,4.41117749095148,Brar et al. 2020
GEN_052,stem_blight_resistance,2023,Auburn_AL,1,North,3.6734752737078917,Brar et al. 2020
GEN_053,stem_blight_resistance,2023,Auburn_AL,1,South,4.612437714868262,Brar et al. 2020
GEN_054,stem_blight_resistance,2023,Auburn_AL,1,North,8.190749183792564,Brar et al. 2020
GEN_055,stem_blight_resistance,2023,Auburn_AL,1,North,1.815301009481979,Brar et al. 2020
GEN_056,stem_blight_resistance,2023,Auburn_AL,1,South,5.752756993536431,Brar et al. 2020
GEN_057,stem_blight_resistance,2023,Auburn_AL,1,South,5.618334569171111,Brar et al. 2020
GEN_058,stem_blight_resistance,2023,Auburn_AL,1,North,7.584282242110052,Brar et al. 2020
GEN_059,stem_blight_resistance,2023,Auburn_AL,1,South,7.758664655907797,Brar et al. 2020
GEN_060,stem_blight_resistance,2023,Auburn_AL,1,North,4.603569545336621,Brar et al. 2020
GEN_061,stem_blight_resistance,2023,Auburn_AL,1,North,4.081309896993984,Brar et al. 2020
GEN_062,stem_blight_resistance,2023,Auburn_AL,1,South,7.217251189211292,Brar et al. 2020
GEN_063,stem_blight_resistance,2023,Auburn_AL,1,South,8.559911575736376,Brar et al. 2020
